frame,recording_frame,t_ns,t_canonical,t_effective,exposure_used_s,exposure_recorded_s,host_reason,host_reason_label,k_source,recorded_fx,recorded_fy,recorded_cx,recorded_cy,attached,attached_fx,attached_fy,attached_cx,attached_cy,engine_report_read,engine_fx,engine_fy,engine_cx,engine_cy,engine_report_differs,pushed_w,pushed_h,channel,stride
353,709,245430030398416,245430.03039841601,245430.03039841601,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.21044921875,1383.21044921875,962.724365234375,719.928955078125,1,461.07014973958331,461.07014973958331,320.57478841145831,239.64298502604166,1,461.07014973958331,461.07014973958331,320.57478841145831,239.64298502604166,0,640,480,1,640
354,711,245430063734541,245430.06373454101,245430.06373454101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.6630859375,1383.6630859375,962.7564697265625,719.9423828125,1,461.22102864583331,461.22102864583331,320.58548990885419,239.6474609375,1,461.22102864583331,461.22102864583331,320.58548990885419,239.6474609375,0,640,480,1,640
355,713,245430097070791,245430.097070791,245430.097070791,0.0088495575221238937,0.0088495575221238937,0,attached,per_frame,1383.260986328125,1383.260986328125,962.751708984375,720.0152587890625,1,461.08699544270831,461.08699544270831,320.58390299479169,239.6717529296875,1,461.08699544270831,461.08699544270831,320.58390299479169,239.6717529296875,0,640,480,1,640
356,715,245430130406958,245430.13040695802,245430.13040695802,0.0088495575221238937,0.0088495575221238937,0,attached,per_frame,1383.2877197265625,1383.2877197265625,962.76995849609375,720.0101318359375,1,461.09590657552081,461.09590657552081,320.58998616536456,239.6700439453125,1,461.09590657552081,461.09590657552081,320.58998616536456,239.6700439453125,0,640,480,1,640
357,717,245430163743083,245430.16374308302,245430.16374308302,0.0086956521739130436,0.0086956521739130436,0,attached,per_frame,1383.621337890625,1383.621337890625,962.83551025390625,719.93353271484375,1,461.20711263020831,461.20711263020831,320.61183675130206,239.64451090494791,1,461.20711263020831,461.20711263020831,320.61183675130206,239.64451090494791,0,640,480,1,640
358,719,245430197079250,245430.19707925001,245430.19707925001,0.0086956521739130436,0.0086956521739130436,0,attached,per_frame,1382.337890625,1382.337890625,962.811279296875,720.01837158203125,1,460.779296875,460.779296875,320.603759765625,239.67279052734375,1,460.779296875,460.779296875,320.603759765625,239.67279052734375,0,640,480,1,640
359,721,245430230415458,245430.23041545801,245430.23041545801,0.0085470085470085479,0.0085470085470085479,0,attached,per_frame,1382.5164794921875,1382.5164794921875,962.91400146484375,719.88360595703125,1,460.83882649739581,460.83882649739581,320.63800048828125,239.62786865234375,1,460.83882649739581,460.83882649739581,320.63800048828125,239.62786865234375,0,640,480,1,640
360,723,245430263751500,245430.26375150002,245430.26375150002,0.0085470085470085479,0.0085470085470085479,0,attached,per_frame,1381.5635986328125,1381.5635986328125,962.92852783203125,719.95208740234375,1,460.52119954427081,460.52119954427081,320.64284261067706,239.65069580078125,1,460.52119954427081,460.52119954427081,320.64284261067706,239.65069580078125,0,640,480,1,640
361,725,245430297087708,245430.29708770802,245430.29708770802,0.0084033613445378113,0.0084033613445378113,0,attached,per_frame,1381.94775390625,1381.94775390625,963.00653076171875,719.931396484375,1,460.64925130208331,460.64925130208331,320.66884358723956,239.643798828125,1,460.64925130208331,460.64925130208331,320.66884358723956,239.643798828125,0,640,480,1,640
362,727,245430330423875,245430.33042387501,245430.33042387501,0.0084033613445378113,0.0084033613445378113,0,attached,per_frame,1381.447509765625,1381.447509765625,963.03436279296875,719.81524658203125,1,460.48250325520831,460.48250325520831,320.67812093098956,239.60508219401041,1,460.48250325520831,460.48250325520831,320.67812093098956,239.60508219401041,0,640,480,1,640
363,729,245430363760041,245430.36376004101,245430.36376004101,0.0082644628099173573,0.0082644628099173573,0,attached,per_frame,1380.935302734375,1380.935302734375,963.108154296875,719.85089111328125,1,460.311767578125,460.311767578125,320.70271809895831,239.61696370442709,1,460.311767578125,460.311767578125,320.70271809895831,239.61696370442709,0,640,480,1,640
364,731,245430397096250,245430.39709625,245430.39709625,0.0082644628099173573,0.0082644628099173573,0,attached,per_frame,1380.479736328125,1380.479736328125,963.18707275390625,719.7474365234375,1,460.159912109375,460.159912109375,320.72902425130206,239.58247884114584,1,460.159912109375,460.159912109375,320.72902425130206,239.58247884114584,0,640,480,1,640
365,733,245430430432333,245430.43043233303,245430.43043233303,0.008130081300813009,0.008130081300813009,0,attached,per_frame,1380.13720703125,1380.13720703125,963.2698974609375,719.73895263671875,1,460.04573567708331,460.04573567708331,320.75663248697919,239.57965087890625,1,460.04573567708331,460.04573567708331,320.75663248697919,239.57965087890625,0,640,480,1,640
366,735,245430463768500,245430.46376850002,245430.46376850002,0.008130081300813009,0.008130081300813009,0,attached,per_frame,1379.9615478515625,1379.9615478515625,963.34307861328125,719.70721435546875,1,459.9871826171875,459.9871826171875,320.78102620442706,239.56907145182291,1,459.9871826171875,459.9871826171875,320.78102620442706,239.56907145182291,0,640,480,1,640
367,737,245430497104625,245430.49710462501,245430.49710462501,0.0080645161290322596,0.0080645161290322596,0,attached,per_frame,1380.1669921875,1380.1669921875,963.41436767578125,719.5992431640625,1,460.0556640625,460.0556640625,320.80478922526044,239.5330810546875,1,460.0556640625,460.0556640625,320.80478922526044,239.5330810546875,0,640,480,1,640
368,739,245430530440791,245430.53044079102,245430.53044079102,0.0080645161290322596,0.0080645161290322596,0,attached,per_frame,1379.23193359375,1379.23193359375,963.50872802734375,719.567626953125,1,459.74397786458331,459.74397786458331,320.83624267578125,239.52254231770834,1,459.74397786458331,459.74397786458331,320.83624267578125,239.52254231770834,0,640,480,1,640
369,741,245430563777000,245430.563777,245430.563777,0.0079365079365079395,0.0079365079365079395,0,attached,per_frame,1378.8924560546875,1378.8924560546875,963.57537841796875,719.57049560546875,1,459.63081868489581,459.63081868489581,320.85845947265625,239.52349853515625,1,459.63081868489581,459.63081868489581,320.85845947265625,239.52349853515625,0,640,480,1,640
370,743,245430597113125,245430.59711312503,245430.59711312503,0.0079365079365079395,0.0079365079365079395,0,attached,per_frame,1379.0711669921875,1379.0711669921875,963.667236328125,719.48333740234375,1,459.69038899739581,459.69038899739581,320.88907877604169,239.49444580078125,1,459.69038899739581,459.69038899739581,320.88907877604169,239.49444580078125,0,640,480,1,640
371,745,245430630449250,245430.63044925002,245430.63044925002,0.0078125,0.0078125,0,attached,per_frame,1378.8060302734375,1378.8060302734375,963.662841796875,719.549072265625,1,459.60201009114581,459.60201009114581,320.88761393229169,239.516357421875,1,459.60201009114581,459.60201009114581,320.88761393229169,239.516357421875,0,640,480,1,640
372,747,245430663785375,245430.66378537501,245430.66378537501,0.0078125,0.0078125,0,attached,per_frame,1378.496337890625,1378.496337890625,963.77484130859375,719.4791259765625,1,459.498779296875,459.498779296875,320.92494710286456,239.4930419921875,1,459.498779296875,459.498779296875,320.92494710286456,239.4930419921875,0,640,480,1,640
373,749,245430697121541,245430.69712154102,245430.69712154102,0.0076923076923076945,0.0076923076923076945,0,attached,per_frame,1378.5291748046875,1378.5291748046875,963.76727294921875,719.539794921875,1,459.50972493489581,459.50972493489581,320.92242431640625,239.51326497395834,1,459.50972493489581,459.50972493489581,320.92242431640625,239.51326497395834,0,640,480,1,640
374,751,245430730457750,245430.73045775,245430.73045775,0.0076923076923076945,0.0076923076923076945,0,attached,per_frame,1378.3414306640625,1378.3414306640625,963.8409423828125,719.53277587890625,1,459.4471435546875,459.4471435546875,320.94698079427081,239.51092529296875,1,459.4471435546875,459.4471435546875,320.94698079427081,239.51092529296875,0,640,480,1,640
375,753,245430763793958,245430.763793958,245430.763793958,0.007575757575757576,0.007575757575757576,0,attached,per_frame,1378.5172119140625,1378.5172119140625,963.9305419921875,719.4427490234375,1,459.5057373046875,459.5057373046875,320.97684733072919,239.48091634114584,1,459.5057373046875,459.5057373046875,320.97684733072919,239.48091634114584,0,640,480,1,640
376,755,245430797130083,245430.79713008302,245430.79713008302,0.007575757575757576,0.007575757575757576,0,attached,per_frame,1378.3087158203125,1378.3087158203125,963.9267578125,719.47052001953125,1,459.43623860677081,459.43623860677081,320.9755859375,239.49017333984375,1,459.43623860677081,459.43623860677081,320.9755859375,239.49017333984375,0,640,480,1,640
377,757,245430830466208,245430.83046620802,245430.83046620802,0.0074626865671641755,0.0074626865671641755,0,attached,per_frame,1378.347412109375,1378.347412109375,963.98345947265625,719.45367431640625,1,459.44913736979169,459.44913736979169,320.99448649088544,239.48455810546875,1,459.44913736979169,459.44913736979169,320.99448649088544,239.48455810546875,0,640,480,1,640
378,759,245430863802333,245430.86380233301,245430.86380233301,0.0074626865671641755,0.0074626865671641755,0,attached,per_frame,1378.38916015625,1378.38916015625,963.94842529296875,719.46343994140625,1,459.46305338541669,459.46305338541669,320.98280843098956,239.48781331380209,1,459.46305338541669,459.46305338541669,320.98280843098956,239.48781331380209,0,640,480,1,640
379,761,245430897138416,245430.89713841601,245430.89713841601,0.0073529411764705881,0.0073529411764705881,0,attached,per_frame,1378.56494140625,1378.56494140625,964.0164794921875,719.4486083984375,1,459.52164713541669,459.52164713541669,321.0054931640625,239.48286946614584,1,459.52164713541669,459.52164713541669,321.0054931640625,239.48286946614584,0,640,480,1,640
380,763,245430930474666,245430.93047466601,245430.93047466601,0.0073529411764705881,0.0073529411764705881,0,attached,per_frame,1378.3831787109375,1378.3831787109375,964.00677490234375,719.4720458984375,1,459.4610595703125,459.4610595703125,321.00225830078125,239.49068196614584,1,459.4610595703125,459.4610595703125,321.00225830078125,239.49068196614584,0,640,480,1,640
381,765,245430963810791,245430.96381079103,245430.96381079103,0.007246376811594203,0.007246376811594203,0,attached,per_frame,1378.39501953125,1378.39501953125,964.01312255859375,719.46759033203125,1,459.46500651041669,459.46500651041669,321.00437418619794,239.48919677734375,1,459.46500651041669,459.46500651041669,321.00437418619794,239.48919677734375,0,640,480,1,640
382,767,245430997147000,245430.99714700002,245430.99714700002,0.007246376811594203,0.007246376811594203,0,attached,per_frame,1378.493408203125,1378.493408203125,964.0416259765625,719.47393798828125,1,459.497802734375,459.497802734375,321.01387532552081,239.49131266276041,1,459.497802734375,459.497802734375,321.01387532552081,239.49131266276041,0,640,480,1,640
383,769,245431030483208,245431.03048320801,245431.03048320801,0.007246376811594203,0.007246376811594203,0,attached,per_frame,1378.2996826171875,1378.2996826171875,964.05438232421875,719.4560546875,1,459.4332275390625,459.4332275390625,321.01812744140625,239.4853515625,1,459.4332275390625,459.4332275390625,321.01812744140625,239.4853515625,0,640,480,1,640
384,771,245431063819333,245431.06381933301,245431.06381933301,0.007246376811594203,0.007246376811594203,0,attached,per_frame,1378.4427490234375,1378.4427490234375,964.03955078125,719.4783935546875,1,459.48091634114581,459.48091634114581,321.01318359375,239.4927978515625,1,459.48091634114581,459.48091634114581,321.01318359375,239.4927978515625,0,640,480,1,640
385,773,245431097155458,245431.097155458,245431.097155458,0.007246376811594203,0.007246376811594203,0,attached,per_frame,1378.3533935546875,1378.3533935546875,964.052734375,719.4522705078125,1,459.45113118489581,459.45113118489581,321.017578125,239.48409016927084,1,459.45113118489581,459.45113118489581,321.017578125,239.48409016927084,0,640,480,1,640
386,775,245431130491541,245431.13049154103,245431.13049154103,0.007246376811594203,0.007246376811594203,0,attached,per_frame,1378.45166015625,1378.45166015625,964.09442138671875,719.4603271484375,1,459.48388671875,459.48388671875,321.03147379557294,239.48677571614584,1,459.48388671875,459.48388671875,321.03147379557294,239.48677571614584,0,640,480,1,640
387,777,245431163827791,245431.16382779102,245431.16382779102,0.007246376811594203,0.007246376811594203,0,attached,per_frame,1378.4844970703125,1378.4844970703125,964.087646484375,719.435791015625,1,459.49483235677081,459.49483235677081,321.02921549479169,239.47859700520834,1,459.49483235677081,459.49483235677081,321.02921549479169,239.47859700520834,0,640,480,1,640
388,779,245431197164000,245431.19716400001,245431.19716400001,0.007246376811594203,0.007246376811594203,0,attached,per_frame,1378.4189453125,1378.4189453125,964.09375,719.44366455078125,1,459.47298177083331,459.47298177083331,321.03125,239.48122151692709,1,459.47298177083331,459.47298177083331,321.03125,239.48122151692709,0,640,480,1,640
389,781,245431230500041,245431.23050004101,245431.23050004101,0.007246376811594203,0.007246376811594203,0,attached,per_frame,1378.439697265625,1378.439697265625,964.06304931640625,719.4599609375,1,459.47989908854169,459.47989908854169,321.02101643880206,239.48665364583334,1,459.47989908854169,459.47989908854169,321.02101643880206,239.48665364583334,0,640,480,1,640
390,783,245431263836208,245431.263836208,245431.263836208,0.007246376811594203,0.007246376811594203,0,attached,per_frame,1378.84765625,1378.84765625,964.1043701171875,719.44110107421875,1,459.61588541666669,459.61588541666669,321.0347900390625,239.48036702473959,1,459.61588541666669,459.61588541666669,321.0347900390625,239.48036702473959,0,640,480,1,640
391,785,245431297172333,245431.29717233303,245431.29717233303,0.0073529411764705881,0.0073529411764705881,0,attached,per_frame,1378.8656005859375,1378.8656005859375,964.10736083984375,719.466796875,1,459.62186686197919,459.62186686197919,321.03578694661456,239.48893229166666,1,459.62186686197919,459.62186686197919,321.03578694661456,239.48893229166666,0,640,480,1,640
392,787,245431330508541,245431.33050854102,245431.33050854102,0.0073529411764705881,0.0073529411764705881,0,attached,per_frame,1379.95556640625,1379.95556640625,964.13067626953125,719.49346923828125,1,459.98518880208331,459.98518880208331,321.04355875651044,239.49782307942709,1,459.98518880208331,459.98518880208331,321.04355875651044,239.49782307942709,0,640,480,1,640
