timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5074052355416, 3.574250209441177939e-02, -2.095877982175889560e-03, 1.968841461839025697e-02, 5.584767120842166754e-01, -2.371904073465274168e-02, -2.215687998803298267e-02, 8.288849388397804274e-01, 8.786986145604609721e-02, -6.458990797022277908e-02, 7.909543091263136760e-02, 1.221066811322270252e-03, 3.246960059213269828e-03, -4.320035802982817238e-03, 1.058381616241549058e-03, -1.115310418029056561e-01, -5.344537461174721227e-02, 
5074069023708, 2.978250828952912557e-02, -1.672481705660056397e-03, 1.698661142649755817e-02, 5.576496303179192537e-01, -2.360361576503278505e-02, -2.192717096984096378e-02, 8.294509981321164238e-01, 7.442270832641036116e-02, -5.290364216075504888e-02, 6.568963178296378935e-02, 3.243988149021617695e-03, 2.479319294159985226e-03, -3.717946346895551098e-03, 1.362434590068344487e-03, -8.780942244024390886e-02, -4.492811820957909319e-02, 
5074085691791, 2.935296579615705170e-02, -1.944744886038125018e-03, 1.730334272759557340e-02, 5.584015575194111181e-01, -2.268527380547320088e-02, -2.128735348087901907e-02, 8.289872903091136669e-01, 6.673873680622802174e-02, -4.837104454885719773e-02, 6.614420493921045752e-02, 4.868438075578404751e-03, 1.279529742249169415e-03, -1.931985708212661038e-03, 1.630853576913805173e-03, -8.263029030980097167e-02, -4.379260872436895741e-02, 
5074102360083, 2.714743767365803556e-02, -1.887125290254331117e-03, 1.669954192954982777e-02, 5.588382477609830090e-01, -2.208535358666519413e-02, -1.998329584360271013e-02, 8.287416472481716756e-01, 5.306400288966880291e-02, -3.795443511039682527e-02, 6.203238546475273174e-02, 6.541410795479380390e-03, 2.387610454011247947e-04, -2.040296406661064668e-03, 1.735506313524144521e-03, -7.503454017200307524e-02, -4.248130763518353364e-02, 
5074119028375, 2.493072260917778352e-02, -1.780078717344634907e-03, 1.590164296707884464e-02, 5.589564105505487879e-01, -2.156202142046883402e-02, -1.903700007081932447e-02, 8.286980167497767225e-01, 4.204279398541715257e-02, -2.263378416408227609e-02, 5.462822647284065747e-02, 7.081773425355553271e-03, 3.522108854385614372e-04, -2.619127757383444763e-03, 1.685921732899257506e-03, -6.855763228089448158e-02, -4.056293826026289434e-02, 
5074135696625, 2.192383352883134004e-02, -1.093841494675873958e-03, 1.334797850418233817e-02, 5.589718911151959624e-01, -2.001732829845324219e-02, -1.758755025314469311e-02, 8.287583541581869939e-01, 3.399704239963387969e-02, -8.526846301650611859e-03, 4.416202013211055488e-02, 5.359199422150716548e-03, -2.178270329721089787e-03, -2.961333935689682440e-03, 1.696550885664120396e-03, -6.014344682926298785e-02, -3.798887585354720348e-02, 
5074152364916, 1.871559819787550760e-02, -7.922052648668914763e-04, 1.135089827553658823e-02, 5.587994984314319513e-01, -2.002175097638144233e-02, -1.704906829416811750e-02, 8.288857456313993843e-01, 2.146105203738744166e-02, -3.403882876203852530e-04, 3.399625570039076228e-02, 3.389297792627032034e-03, -1.380703517986730817e-03, -2.776695160475316226e-03, 1.943691055080230953e-03, -4.964340340458264778e-02, -3.444958448304707987e-02, 
5074169033166, 1.678058122923214296e-02, -5.877214127300072139e-04, 9.961060755678432035e-03, 5.591415036121796245e-01, -2.140768996812147246e-02, -1.701046274813959244e-02, 8.286212246289821337e-01, 8.397901632458222229e-03, 1.014306027563364110e-03, 2.503211993477599123e-02, -1.528277260454653861e-04, 1.391455615253523685e-03, -2.796488001922654929e-03, 2.065224839799841700e-03, -4.237810184348202169e-02, -3.424310167194690585e-02, 
5074185701333, 2.485090499642789164e-02, -1.588878259898689107e-03, 1.543311519000880976e-02, 5.596744884722008040e-01, -2.200239375801655434e-02, -1.620911928371396998e-02, 8.282618101025448487e-01, 1.302674320634009987e-02, -3.251848991131746011e-03, 3.534874638405993003e-02, 1.043851996077784644e-03, 1.237402039576685538e-03, -2.807780167684004874e-03, -2.873923693891448439e-04, -5.505219521841877434e-02, -3.965443179908865329e-02, 
5074202369541, 2.818444990257990349e-02, -1.991782606840690646e-03, 1.749366777309653218e-02, 5.603894906734655512e-01, -2.204433624281884954e-02, -1.538629551665187355e-02, 8.277928049292418988e-01, 1.947734303611918169e-02, -5.969425046714126049e-03, 3.906179018135954445e-02, 2.999609810163905666e-04, 9.872416051613277631e-04, -1.393449228639105425e-03, 1.374485124445963677e-03, -6.024086448037741653e-02, -4.009614153119776120e-02, 
5074219037875, 3.125162480618805944e-02, -2.322532902328247259e-03, 1.952733527163970015e-02, 5.612518703406345066e-01, -2.111853011385855447e-02, -1.394561983759017194e-02, 8.272580404035460022e-01, 2.673028034989686705e-02, -1.106839993293403865e-02, 4.267489773222252897e-02, 5.859490802483032250e-04, -5.625815626072072813e-04, 3.201288228570053343e-04, 3.140982301746531903e-03, -6.657522226314011027e-02, -4.023055913040221587e-02, 
5074235706125, 3.175426150031629424e-02, -2.396827997859837106e-03, 2.026001600663985061e-02, 5.619558200438098394e-01, -2.088663196705070960e-02, -1.251329825073058122e-02, 8.268088184646136263e-01, 2.571854741885669371e-02, -1.269031988020441655e-02, 4.436480882822684685e-02, 6.916715728360870894e-04, -4.152160680245195468e-04, 6.745955152314386241e-04, 4.033983944318240457e-03, -6.950070213478569403e-02, -3.978851698894344396e-02, 
5074252374375, 2.689116920603453961e-02, -1.396440182205374147e-03, 1.706241985068889661e-02, 5.620463450639588965e-01, -2.088145364632456105e-02, -1.102489784833611888e-02, 8.267686027669988169e-01, 1.664128302643053461e-02, -8.286063140106936231e-03, 3.486031220138623155e-02, 6.589171794717951390e-04, -8.878354464923187165e-04, 1.205979704414052514e-03, 5.786296786925131629e-03, -6.043622333899034693e-02, -3.624899147810922012e-02, 
5074269042541, 2.659525916122730885e-02, -1.304265759531021609e-03, 1.707296550889478987e-02, 5.622542081944488235e-01, -2.075860356472002122e-02, -9.576359351799863112e-03, 8.266484011278564248e-01, 1.350256699192433144e-02, -5.824516608948277288e-03, 3.391879296973697444e-02, 1.051410695490208411e-03, -1.997538463406402318e-03, 1.136565035930118227e-03, 5.449090925115392461e-03, -5.944706836295628877e-02, -3.719342211595322301e-02, 
5074285710791, 2.781241256342594642e-02, -1.426571430459862375e-03, 1.803502002884398506e-02, 5.626935677545917835e-01, -2.049515076112550654e-02, -8.642455575253032984e-03, 8.263662659889483564e-01, 1.741774385954118765e-02, -6.366575418777813827e-03, 3.303724875124599419e-02, 1.039620790406599327e-03, -1.484498691414959468e-03, 1.405604838942192810e-03, 5.578833899221471646e-03, -5.913226875549745104e-02, -3.894620706000213872e-02, 
5074302379083, 3.517435638581856844e-02, -2.237281472903970576e-03, 2.291710024876915733e-02, 5.637574588920558627e-01, -1.829838123261007254e-02, -6.464350964939702578e-03, 8.257123645401225343e-01, 2.959264403102693577e-02, -1.066706492814851331e-02, 4.678975085146460516e-02, 7.806562497135922669e-04, -3.225192004476325983e-03, 2.637600169963107317e-03, 6.413958496043436347e-03, -7.511558371094557984e-02, -4.175701693931973407e-02, 
5074319047333, 3.763130174053762322e-02, -2.551221337068307511e-03, 2.477566992820934288e-02, 5.640611686743470798e-01, -1.536309104749330155e-02, -3.641187974203906504e-03, 8.255820463026875000e-01, 3.647984054871608595e-02, -1.071290796637364151e-02, 5.093881147266045295e-02, 1.087057583041344585e-03, -4.326576188472676214e-03, 3.254617799435908544e-03, 7.588013949024549273e-03, -7.969368061852526164e-02, -4.174959111281207474e-02, 
5074335715625, 3.372417763657938744e-02, -2.210103335253204258e-03, 2.248478678676431308e-02, 5.641846977483355730e-01, -1.271827606577700075e-02, -1.107094595915729613e-03, 8.255499055914727879e-01, 3.149580280251959574e-02, -1.054947337177876247e-02, 4.185610008641553470e-02, 1.067567687616102464e-03, -3.449395893105973790e-03, 3.207991681242654616e-03, 9.234097788188525002e-03, -6.990499181687091779e-02, -3.878202541585245439e-02, 
5074352383875, 2.703192090099237888e-02, -1.565010828490133628e-03, 1.832716762728272067e-02, 5.648034021704576579e-01, -1.053656265371578915e-02, 8.446771705036865314e-04, 8.251577935550257203e-01, 2.254113728673811171e-02, -1.327980175834335592e-02, 2.511301169550970297e-02, 1.221990379601077190e-03, -1.142584078929403035e-03, 2.468684770431022867e-03, 1.036655894300078304e-02, -5.610798522557995660e-02, -3.569456105335776924e-02, 
