#t_ns(== cam0/data.csv),fx,fy,cx,cy
5098629806333,1365.0213623046875,1365.0213623046875,964.2831420898438,720.41015625
5098646474375,1365.042236328125,1365.042236328125,964.2699584960938,720.4578247070312
5098663142375,1365.0867919921875,1365.0867919921875,964.26611328125,720.482177734375
5098679810458,1365.0809326171875,1365.0809326171875,964.331787109375,720.5264892578125
5098696478541,1364.5447998046875,1364.5447998046875,964.324462890625,720.5210571289062
5098713146583,1364.2886962890625,1364.2886962890625,964.3588256835938,720.52294921875
5098729814458,1366.51318359375,1366.51318359375,964.37451171875,720.5342407226562
5098746482458,1367.1207275390625,1367.1207275390625,964.3866577148438,720.6198120117188
5098763150583,1367.3023681640625,1367.3023681640625,964.3614501953125,720.6229248046875
5098779818625,1367.335205078125,1367.335205078125,964.3693237304688,720.652587890625
5098796486625,1367.3648681640625,1367.3648681640625,964.4224243164062,720.6583251953125
5098813154625,1367.2308349609375,1367.2308349609375,964.4176025390625,720.6890869140625
5098829822583,1367.0850830078125,1367.0850830078125,964.4501342773438,720.6687622070312
5098846490583,1367.040283203125,1367.040283203125,964.4483642578125,720.6597900390625
5098863158625,1367.091064453125,1367.091064453125,964.4957885742188,720.664794921875
5098879826666,1367.2308349609375,1367.2308349609375,964.4663696289062,720.6412963867188
5098896494750,1367.311279296875,1367.311279296875,964.481689453125,720.6282958984375
5098913162666,1367.278564453125,1367.278564453125,964.4686279296875,720.6487426757812
5098929830666,1367.1981201171875,1367.1981201171875,964.5206298828125,720.6663208007812
5098946498750,1367.201171875,1367.201171875,964.5610961914062,720.6246948242188
5098963166750,1367.16845703125,1367.16845703125,964.52490234375,720.5828247070312
5098979834791,1367.189208984375,1367.189208984375,964.5288696289062,720.5953369140625
5098996502833,1367.1595458984375,1367.1595458984375,964.5079956054688,720.5796508789062
5099013170750,1367.099853515625,1367.099853515625,964.5746459960938,720.5306396484375
5099029838833,1369.3095703125,1369.3095703125,964.6019897460938,720.5294189453125
5099046506833,1370.051025390625,1370.051025390625,964.5868530273438,720.48974609375
5099063174833,1372.150390625,1372.150390625,964.592041015625,720.4532470703125
5099079842875,1372.7550048828125,1372.7550048828125,964.5758666992188,720.4861450195312
5099096510916,1374.8692626953125,1374.8692626953125,964.5667114257812,720.4671630859375
5099113178916,1375.569091796875,1375.569091796875,964.554931640625,720.4712524414062
5099129846916,1377.867919921875,1377.867919921875,964.5655517578125,720.4404296875
5099146514958,1378.436767578125,1378.436767578125,964.6228637695312,720.3870849609375
5099163182958,1379.1544189453125,1379.1544189453125,964.62744140625,720.3450317382812
5099179851041,1379.3421630859375,1379.3421630859375,964.6163330078125,720.3598022460938
5099196519083,1378.2581787109375,1378.2581787109375,964.6371459960938,720.3392944335938
5099213186958,1377.924560546875,1377.924560546875,964.6522827148438,720.3035278320312
5099229855041,1377.1116943359375,1377.1116943359375,964.6227416992188,720.2589111328125
5099246523041,1376.8348388671875,1376.8348388671875,964.6109619140625,720.1994018554688
5099263191166,1375.5274658203125,1375.5274658203125,964.6370849609375,720.189453125
5099279859166,1375.1282958984375,1375.1282958984375,964.6485595703125,720.191650390625
5099296527083,1374.9615478515625,1374.9615478515625,964.6423950195312,720.13623046875
5099313195083,1374.8245849609375,1374.8245849609375,964.6621704101562,720.1270141601562
5099329863125,1374.8394775390625,1374.8394775390625,964.7039184570312,720.121826171875
5099346531166,1375.0211181640625,1375.0211181640625,964.7412109375,720.1149291992188
5099363199166,1375.1224365234375,1375.1224365234375,964.712890625,720.1400146484375
